election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Attorney General,Dave Sunday,REP,Total,317,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Attorney General,Robert Cowburn,LIB,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Attorney General,Richard L Weiss,GRN,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Attorney General,Justin L Magill,CST,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Attorney General,Eric L Settle,FWD,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Auditor General,Malcolm Kenyatta,DEM,Total,126,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Auditor General,Tim DeFoor,REP,Total,317,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Auditor General,Reece Smith,LIB,Total,12,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Auditor General,Eric K Anton,ASP,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Auditor General,Bob Goodrich,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,State Treasurer,Erin McClelland,DEM,Total,124,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,State Treasurer,Stacy Garrity,REP,Total,319,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,State Treasurer,Nickolas Ciesielski,LIB,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,State Treasurer,Troy Bowman,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,State Treasurer,Chris Foster,FWD,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,147,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,314,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Representative in the General Assembly in the 187th Legi,Stefanie Rafes,DEM,Total,141,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn Lynnville- 0103,Representative in the General Assembly in the 187th Legi,Gary Day,REP,Total,322,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Presidential Electors,Harris and Walz,DEM,Total,498,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Presidential Electors,Trump and Vance,REP,Total,1085,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Presidential Electors,Oliver and ter Maat,LIB,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Presidential Electors,Stein and Ware,GRN,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,United States Senator,Robert P Casey Jr,DEM,Total,499,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,United States Senator,Dave McCormick,REP,Total,1047,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,United States Senator,John C Thomas,LIB,Total,25,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,United States Senator,Leila Hazou,GRN,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,United States Senator,Marty Selker,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Eugene DePasquale,DEM,Total,461,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Dave Sunday,REP,Total,1057,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Robert Cowburn,LIB,Total,27,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Richard L Weiss,GRN,Total,14,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Justin L Magill,CST,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Attorney General,Eric L Settle,FWD,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Auditor General,Malcolm Kenyatta,DEM,Total,438,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Auditor General,Tim DeFoor,REP,Total,1057,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Auditor General,Reece Smith,LIB,Total,36,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Auditor General,Eric K Anton,ASP,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Auditor General,Bob Goodrich,CST,Total,15,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,State Treasurer,Erin McClelland,DEM,Total,446,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,State Treasurer,Stacy Garrity,REP,Total,1062,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,State Treasurer,Nickolas Ciesielski,LIB,Total,25,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,State Treasurer,Troy Bowman,CST,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,State Treasurer,Chris Foster,FWD,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,522,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,1060,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Representative in the General Assembly in the 187th Legi,Stefanie Rafes,DEM,Total,487,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Lynn New Tripoli- 0102,Representative in the General Assembly in the 187th Legi,Gary Day,REP,Total,1082,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Presidential Electors,Harris and Walz,DEM,Total,1005,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Presidential Electors,Trump and Vance,REP,Total,848,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Presidential Electors,Oliver and ter Maat,LIB,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Presidential Electors,Stein and Ware,GRN,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,United States Senator,Robert P Casey Jr,DEM,Total,980,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,United States Senator,Dave McCormick,REP,Total,815,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,United States Senator,John C Thomas,LIB,Total,33,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,United States Senator,Leila Hazou,GRN,Total,25,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,United States Senator,Marty Selker,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Eugene DePasquale,DEM,Total,910,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Dave Sunday,REP,Total,858,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Robert Cowburn,LIB,Total,28,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Richard L Weiss,GRN,Total,29,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Justin L Magill,CST,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Attorney General,Eric L Settle,FWD,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Auditor General,Malcolm Kenyatta,DEM,Total,917,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Auditor General,Tim DeFoor,REP,Total,845,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Auditor General,Reece Smith,LIB,Total,41,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Auditor General,Eric K Anton,ASP,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Auditor General,Bob Goodrich,CST,Total,13,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,State Treasurer,Erin McClelland,DEM,Total,907,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,State Treasurer,Stacy Garrity,REP,Total,856,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,State Treasurer,Nickolas Ciesielski,LIB,Total,32,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,State Treasurer,Troy Bowman,CST,Total,13,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,State Treasurer,Chris Foster,FWD,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,980,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,872,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Representative in the General Assembly in the 187th Legi,Stefanie Rafes,DEM,Total,1004,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Macungie- 0084,Representative in the General Assembly in the 187th Legi,Gary Day,REP,Total,824,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Presidential Electors,Harris and Walz,DEM,Total,1000,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Presidential Electors,Trump and Vance,REP,Total,1342,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Presidential Electors,Oliver and ter Maat,LIB,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Presidential Electors,Stein and Ware,GRN,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,United States Senator,Robert P Casey Jr,DEM,Total,981,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,United States Senator,Dave McCormick,REP,Total,1321,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,United States Senator,John C Thomas,LIB,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,United States Senator,Leila Hazou,GRN,Total,19,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,United States Senator,Marty Selker,CST,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Eugene DePasquale,DEM,Total,893,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Dave Sunday,REP,Total,1372,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Robert Cowburn,LIB,Total,27,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Richard L Weiss,GRN,Total,23,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Justin L Magill,CST,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Attorney General,Eric L Settle,FWD,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Auditor General,Malcolm Kenyatta,DEM,Total,892,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Auditor General,Tim DeFoor,REP,Total,1356,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Auditor General,Reece Smith,LIB,Total,40,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Auditor General,Eric K Anton,ASP,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,Auditor General,Bob Goodrich,CST,Total,15,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,State Treasurer,Erin McClelland,DEM,Total,883,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,North Whitehall 1st District- 0105,State Treasurer,Stacy Garrity,REP,Total,1357,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
